item_id,brand,category_name,price
4300072,timberk,,43.73
4300149,polaris,,36.01
4300183,electrolux,,88.91
4300260,xiaomi,,231.64
4300262,vitek,,72.00
4300402,scarlett,,23.14
4400166,delonghi,appliances.kitchen.coffee_machine,162.14
4400226,delonghi,appliances.kitchen.coffee_machine,175.01
4400276,delonghi,appliances.kitchen.coffee_machine,617.75
4400392,smeg,appliances.kitchen.coffee_machine,2403.41
4400548,vitek,appliances.kitchen.coffee_machine,164.71
4501448,gefest,appliances.kitchen.hob,141.00
4600007,bosch,appliances.kitchen.dishwasher,523.80
4600355,gorenje,appliances.kitchen.dishwasher,498.64
4600445,bosch,appliances.kitchen.dishwasher,435.80
4600527,hansa,appliances.kitchen.dishwasher,334.55
4600541,beko,appliances.kitchen.dishwasher,298.16
4600603,bosch,appliances.kitchen.dishwasher,684.44
4600658,samsung,appliances.kitchen.dishwasher,411.83
4600667,samsung,appliances.kitchen.dishwasher,463.31
4700272,neoline,auto.accessories.videoregister,277.81
4700407,neoline,auto.accessories.videoregister,179.34
4700589,xiaomi,auto.accessories.videoregister,70.27
4700651,anytek,auto.accessories.videoregister,100.39
4800775,samsung,electronics.audio.headphone,12.10
4801028,xiaomi,electronics.audio.headphone,12.84
4801804,sony,electronics.audio.headphone,16.63
4802036,apple,electronics.audio.headphone,180.13
4802233,jbl,electronics.audio.headphone,43.73
4802273,samsung,electronics.audio.headphone,6.80
4802401,samsung,electronics.audio.headphone,43.43
4802606,sony,electronics.audio.headphone,59.18
4802930,elari,electronics.audio.headphone,55.00
4803186,harper,electronics.audio.headphone,25.71
4803585,huawei,electronics.audio.headphone,102.68
4803651,harper,electronics.audio.headphone,48.91
4803878,xiaomi,electronics.audio.headphone,51.46
4803879,xiaomi,electronics.audio.headphone,70.79
4803977,samsung,electronics.audio.headphone,107.45
4804055,apple,electronics.audio.headphone,188.94
4804056,apple,electronics.audio.headphone,160.57
4804137,huawei,electronics.audio.headphone,89.78
4804151,acme,electronics.audio.headphone,51.22
4804194,acme,electronics.audio.headphone,69.24
4804294,meizu,electronics.audio.headphone,71.82
4804295,xiaomi,electronics.audio.headphone,22.80
4804409,elari,electronics.audio.headphone,61.65
4804420,hp,electronics.audio.headphone,67.84
4804428,usams,electronics.audio.headphone,48.18
4804474,xiaomi,electronics.audio.headphone,95.50
4804572,apple,electronics.audio.headphone,208.50
4804592,apple,electronics.audio.headphone,257.38
4804660,xiaomi,electronics.audio.headphone,23.05
4804671,steelseries,electronics.audio.headphone,66.67
5000088,janome,appliances.sewing_machine,293.65
5000214,jaguar,appliances.sewing_machine,132.25
5000344,janome,appliances.sewing_machine,270.25
5000420,janome,appliances.sewing_machine,313.67
5000478,janome,appliances.sewing_machine,278.72
5000486,janome,appliances.sewing_machine,390.89
5000622,janome,appliances.sewing_machine,221.50
5000658,janome,appliances.sewing_machine,192.28
5000676,janome,appliances.sewing_machine,179.93
5000732,janome,appliances.sewing_machine,214.86
5100285,xiaomi,,102.70
5100337,apple,electronics.clocks,317.67
5100377,xiaomi,electronics.clocks,69.41
5100378,xiaomi,electronics.clocks,70.53
5100491,xiaomi,electronics.clocks,245.54
5100496,suunto,electronics.clocks,504.26
5100503,xiaomi,,22.68
5100533,wonlex,electronics.clocks,38.33
5100562,apple,electronics.clocks,298.60
5100563,samsung,electronics.clocks,257.79
5100564,samsung,electronics.clocks,257.87
5100566,apple,electronics.clocks,453.16
5100569,apple,electronics.clocks,551.85
5100572,apple,electronics.clocks,430.74
5100573,apple,electronics.clocks,450.20
5100574,apple,electronics.clocks,455.23
5100577,samsung,electronics.clocks,290.82
5100624,apple,electronics.clocks,540.30
5100626,apple,electronics.clocks,592.01
5100643,apple,electronics.clocks,727.28
5100718,samsung,electronics.clocks,153.41
5100719,samsung,electronics.clocks,151.61
5100728,aimoto,electronics.clocks,53.90
5100734,garmin,electronics.clocks,759.22
5100736,apple,electronics.clocks,592.01
5100737,samsung,electronics.clocks,205.67
5100744,apple,electronics.clocks,551.41
5100768,samsung,,29.86
5100771,xiaomi,,76.96
5100782,acme,,25.48
5100797,garmin,electronics.clocks,2239.44
5100816,xiaomi,,29.58
5100824,jet,,39.87
5100826,ritmix,,17.43
5100851,honor,,47.62
5100853,apple,electronics.clocks,529.69
5100854,apple,electronics.clocks,551.96
5100855,apple,electronics.clocks,552.14
5100856,apple,electronics.clocks,590.99
5100857,apple,electronics.clocks,554.96
5100860,samsung,electronics.clocks,411.83
5100861,samsung,electronics.clocks,411.83
5100863,samsung,electronics.clocks,360.34
5100875,samsung,electronics.clocks,281.30
5100876,samsung,electronics.clocks,386.08
5100878,samsung,electronics.clocks,365.30
5100898,apple,electronics.clocks,640.69
5300133,rowenta,,44.97
5300148,remington,,39.87
5300163,philips,,30.86
5300213,rowenta,,47.59
5300278,rowenta,,75.91
5300374,saturn,,9.24
5300510,babyliss,,64.33
5300948,babyliss,,72.05
5301011,philips,,54.03
5301165,gemei,,21.88
5301185,tv-shop,,17.76
5301297,remington,,23.91
5301606,babyliss,,74.62
5301640,rowenta,,83.63
5500002,panasonic,,40.13
5500030,panasonic,,111.28
5500084,panasonic,,38.59
5500184,philips,,41.16
5700352,pioneer,auto.accessories.player,229.09
5700580,pioneer,auto.accessories.player,56.63
5700662,,auto.accessories.player,180.18
5700663,,auto.accessories.player,303.74
5700756,pioneer,auto.accessories.player,64.35
5700850,alpine,auto.accessories.player,120.98
5701020,,auto.accessories.player,24.43
5701062,pioneer,auto.accessories.player,203.85
5701101,telefunken,auto.accessories.player,24.45
5701128,,auto.accessories.player,51.48
5701166,,auto.accessories.player,144.12
5701221,,auto.accessories.player,303.71
5701246,,auto.accessories.player,24.43
5701247,,auto.accessories.player,77.20
5701331,ams,auto.accessories.player,221.37
5800023,infinity,electronics.audio.subwoofer,87.52
5800116,hertz,electronics.audio.subwoofer,90.98
5800391,hertz,electronics.audio.subwoofer,87.57
5800506,avatar,electronics.audio.subwoofer,41.19
5800823,nakamichi,electronics.audio.subwoofer,123.56
5800860,phantom,electronics.audio.subwoofer,15.44
5800865,edge,electronics.audio.subwoofer,151.61
5800926,,electronics.audio.subwoofer,42.99
5800963,infinity,electronics.audio.subwoofer,87.52
5801217,kenwood,electronics.audio.subwoofer,72.07
5801218,,electronics.audio.subwoofer,46.31
5801230,pride,electronics.audio.subwoofer,128.70
5801482,pioneer,electronics.audio.subwoofer,51.22
5801483,pioneer,electronics.audio.subwoofer,58.69
5801499,phantom,electronics.audio.subwoofer,18.28
5801550,alphard,electronics.audio.subwoofer,38.61
5801656,element,electronics.audio.subwoofer,133.83
5900088,prestigio,,60.00
5900141,navitel,,97.79
6000004,starline,auto.accessories.alarm,139.77
6000014,starline,auto.accessories.alarm,257.41
6000032,cenmax,auto.accessories.alarm,69.44
6000047,starline,auto.accessories.alarm,109.66
6000094,starline,auto.accessories.alarm,121.24
6000157,starline,auto.accessories.alarm,91.12
6000163,tomahawk,auto.accessories.alarm,54.06
6000200,pandora,auto.accessories.alarm,267.96
6000208,pandora,auto.accessories.alarm,334.63
6000227,starline,auto.accessories.alarm,157.53
6000272,pandora,auto.accessories.alarm,153.67
6100160,ibox,auto.accessories.radar,73.82
6300882,kenwood,appliances.kitchen.kettle,82.34
6301239,bosch,appliances.kitchen.kettle,56.08
6400193,intel,computers.components.cpu,370.90
6400224,intel,computers.components.cpu,447.37
6400282,amd,computers.components.cpu,143.94
6400290,intel,computers.components.cpu,270.64
6400294,intel,computers.components.cpu,459.47
6400313,intel,computers.components.cpu,178.51
6400371,intel,computers.components.cpu,794.67
6400379,intel,computers.components.cpu,239.13
6500479,gigabyte,computers.components.motherboard,68.49
6500695,asus,computers.components.motherboard,248.66
6500862,asrock,computers.components.motherboard,54.57
6500895,gigabyte,computers.components.motherboard,50.61
6500912,asus,computers.components.motherboard,287.83
6500998,asrock,computers.components.motherboard,100.24
6501081,gigabyte,computers.components.motherboard,38.75
6600508,,computers.components.memory,88.28
6600981,hyperx,computers.components.memory,127.93
6700484,palit,computers.components.videocards,141.32
6700582,palit,computers.components.videocards,170.63
6700826,palit,computers.components.videocards,157.96
6700878,palit,computers.components.videocards,1245.59
6700985,palit,computers.components.videocards,334.31
6701043,powercolor,computers.components.videocards,187.65
6701107,msi,computers.components.videocards,447.77
6701134,asrock,computers.components.videocards,264.13
6701157,msi,computers.components.videocards,319.13
6701169,gainward,computers.components.videocards,321.31
6701181,asrock,computers.components.videocards,435.28
6701247,asus,computers.components.videocards,475.49
6800273,,computers.components.hdd,51.22
7001173,babyzen,kids.carriage,435.02
7001735,wingoffly,kids.carriage,112.92
7004045,chicco,kids.carriage,257.40
7004492,belecoo,kids.carriage,100.77
7004509,belecoo,kids.carriage,100.88
7005059,babytime,kids.carriage,59.38
7005750,,kids.carriage,78.51
7005751,,kids.carriage,77.17
7006453,belecoo,kids.carriage,167.31
7100133,,furniture.bedroom.bed,136.40
7100814,mibb,furniture.bedroom.bed,301.17
7101225,,furniture.bedroom.bed,151.84
7101454,,furniture.bedroom.bed,63.54
7101467,,furniture.bedroom.bed,41.16
7101819,lorelli,furniture.bedroom.bed,61.98
7101871,chicco,furniture.bedroom.bed,308.86
7200338,lego,,74.65
7203220,lego,,44.25
7600480,tp-link,,45.56
7900980,lorelli-bertoni,furniture.kitchen.chair,77.18
8000002,chicco,,149.27
8300356,,,38.87
8500094,bosch,,757.70
8500109,buderus,,742.59
8500140,navien,,576.08
8500467,riga,,384.65
8700159,remington,appliances.personal.hair_cutter,83.76
8800345,nokia,electronics.telephone,21.88
8800379,jinga,electronics.telephone,8.29
8800489,hiper,electronics.telephone,20.18
8800682,maxvi,electronics.telephone,35.78
8800685,texet,electronics.telephone,14.70
8800754,prestigio,electronics.telephone,8.37
8800939,maxvi,electronics.telephone,7.70
8801024,jinga,electronics.telephone,17.15
8801042,inoi,electronics.telephone,15.08
8801049,philips,electronics.telephone,48.62
8801100,nokia,electronics.telephone,94.66
9000196,janome,,212.36
9002778,disney,kids.toys,10.35
9200403,kingston,computers.peripherals.keyboard,79.33
9200640,defender,computers.peripherals.keyboard,16.41
9300040,lg,,312.31
9400088,brother,,238.10
9600059,fly,,1272.85
9700231,aerocool,computers.components.power_supply,25.10
9800316,,,33.53
9800411,thermaltake,,483.47
9900453,byintek,electronics.video.projector,118.62
10201063,,kids.dolls,90.09
10201170,llorens,kids.dolls,46.44
10201206,llorens,kids.dolls,38.59
10201213,llorens,kids.dolls,48.88
10201259,,kids.dolls,39.64
10201271,,kids.dolls,98.20
10201279,,kids.dolls,92.64
10201401,llorens,kids.dolls,69.47
10300150,silverlit,,6.92
10300166,welly,,6.00
10300253,bruder,,48.88
10300496,silverlit,,7.70
10300553,bruder,,63.35
10300835,silverlit,,7.18
10301046,welly,,6.00
10301390,bburago,,51.46
10301494,welly,,5.77
10301752,welly,,8.55
10600045,,,603.26
10600174,,,229.09
10600183,,,382.31
10600196,,,492.99
10600381,,,253.97
10600406,,,329.22
10600408,,,344.51
10600427,,,470.32
10600490,matrol,,47.11
10600515,,,271.31
10600521,,,361.40
10600542,matrol,,132.56
10600548,matrol,,81.86
10600550,matrol,,145.95
10600554,erbis,,21.11
10600557,matrol,,177.18
10700055,,,35.52
10700101,,,72.05
10700158,,,25.74
10700812,,,37.84
10700932,,,12.87
10700970,,,25.74
10701048,,,61.75
10701052,,,53.54
10701054,sony,,53.86
10701060,,,66.90
10800002,vitek,,23.14
10800076,redmond,,64.33
10800128,gorenje,,17.99
10800182,redmond,,61.10
10800217,redmond,,64.33
10900250,vitek,appliances.kitchen.mixer,59.13
10900305,elenberg,appliances.kitchen.mixer,25.71
10900306,elenberg,appliances.kitchen.mixer,12.84
10900348,kitfort,appliances.kitchen.mixer,118.10
11200321,scarlett,appliances.personal.scales,23.75
11400010,xiaomi,,10.27
11400268,xiaomi,,20.34
11400317,xiaomi,,13.84
11400388,hoco,,27.00
11400445,hoco,,25.71
11400618,svc,,15.42
11400666,samsung,,19.82
11400706,hp,,186.27
11400719,intro,,17.99
11500299,sven,,40.67
11500475,jbl,,32.95
11600140,microlab,computers.desktop,34.67
11700006,samsung,electronics.audio.acoustic,282.89
11700098,samson,electronics.audio.acoustic,939.54
11700219,alesis,electronics.audio.acoustic,233.77
11800010,,,3.86
11800031,remax,,14.58
12000021,caramelia,,25.71
12000028,caramelia,,30.86
12000324,caramelia,,48.65
12100513,maomaoku,kids.skates,335.02
12200204,matrix,sport.bicycle,257.15
12200738,giant,sport.bicycle,2393.63
12200839,matrix,sport.bicycle,257.15
12201091,scott,sport.bicycle,1405.44
12201157,cannondale,sport.bicycle,2187.70
12201162,cannondale,sport.bicycle,1750.11
12201347,phoenix,sport.bicycle,179.89
12201352,giant,sport.bicycle,2522.33
12201675,giant,sport.bicycle,530.00
12201731,giant,sport.bicycle,1688.33
12201772,author,sport.bicycle,463.07
12201912,cannondale,sport.bicycle,993.33
12201914,cannondale,sport.bicycle,993.33
12201979,cube,sport.bicycle,874.93
12202210,gt,sport.bicycle,643.26
12202342,axis,sport.bicycle,244.28
12202388,pinarello,sport.bicycle,2573.81
12202390,giant,sport.bicycle,2573.81
12300026,,construction.tools.drill,35.26
12300066,bosch,construction.tools.drill,122.14
12300231,dewalt,construction.tools.drill,150.95
12300261,dewalt,construction.tools.drill,114.65
12300332,kolner,construction.tools.drill,32.96
12300389,,construction.tools.drill,23.14
12300394,,construction.tools.drill,46.82
12300396,,construction.tools.drill,51.46
12300513,bosch,construction.tools.drill,39.50
12300702,hitachi,construction.tools.drill,120.21
12300909,p.i.t.,construction.tools.drill,35.08
12300928,dewalt,construction.tools.drill,98.51
12300961,,construction.tools.drill,23.81
12301268,crown,construction.tools.drill,22.39
12301287,hyundai,construction.tools.drill,30.12
12301355,crown,construction.tools.drill,35.14
12301394,dewalt,construction.tools.drill,226.83
12400121,alteco,construction.tools.drill,44.53
12500037,p.i.t.,,63.66
12500209,,,25.46
12500289,p.i.t.,,43.97
12500408,p.i.t.,,117.20
12500527,crown,,46.33
12500536,crown,,32.95
12600068,scarlett,appliances.kitchen.grill,34.45
12600077,vitek,appliances.kitchen.grill,41.16
12700050,matador,,85.72
12700433,yokohama,,140.29
12701231,sava,,41.96
12701282,triangle,,65.38
12701284,triangle,,95.24
12701289,triangle,,44.53
12701399,yokohama,,83.66
12701423,,,55.86
12701602,matador,,39.90
12701624,matador,,43.24
12701967,cordiant,,32.18
12702042,cordiant,,57.92
12702049,matador,,36.04
12702549,sailun,,115.83
12702597,continental,,108.75
12702778,sava,,39.64
12702872,bridgestone,,111.15
12702916,cordiant,,36.81
12702930,cordiant,,35.78
12702931,cordiant,,34.24
12702944,cordiant,,40.93
12702951,bridgestone,,59.46
12703014,cordiant,,39.38
12703015,cordiant,,42.99
12703017,cordiant,,43.50
12703106,maxxis,,102.58
12703125,bfgoodrich,,214.29
12703278,matador,,69.75
12703290,cordiant,,66.67
12703300,cordiant,,64.35
12703493,cordiant,,41.19
12703494,cordiant,,41.19
12703498,cordiant,,40.93
12703820,nexen,,65.77
12704350,viatti,,39.90
12704502,nokian,,62.78
12704658,nokian,,170.40
12704662,nokian,,133.44
12704750,nokian,,180.44
12704829,michelin,,128.19
12704916,cordiant,,57.92
12704981,yokohama,,186.49
12705001,cordiant,,41.96
12705003,cordiant,,40.93
12705044,tigar,,68.21
12705151,cordiant,,51.22
12705207,,,39.29
12705258,,,72.59
12705280,matador,,64.61
12705363,maxxis,,132.82
12705364,maxxis,,123.56
12705544,viatti,,59.59
12705928,bfgoodrich,,139.58
12705937,nexen,,66.93
12705975,yokohama,,97.81
12706259,nokian,,53.54
12706262,nokian,,45.23
12706558,tunga,,34.49
12706655,nokian,,45.82
12706811,nokian,,176.07
12707065,matador,,65.38
12707153,,,32.69
12707213,toyo,,61.78
12707254,,,39.64
12707959,bridgestone,,97.30
12708057,bfgoodrich,,113.26
12708306,,,30.43
12708470,tigar,,66.93
12708747,bridgestone,,56.04
12708893,pirelli,,128.70
12708937,michelin,,72.72
12708949,toyo,,124.84
12709380,viatti,,38.10
12709420,michelin,,209.79
12709556,viatti,,40.16
12709597,yokohama,,76.19
12709707,cordiant,,32.69
12709942,yokohama,,70.27
12709998,pirelli,,54.83
12710321,yokohama,,70.53
12710331,maxxis,,48.06
12710875,goodyear,,111.20
12710977,powertrac,,38.53
12711005,powertrac,,87.39
12711053,tunga,,32.69
12711088,tunga,,30.12
12711147,tunga,,30.12
12711367,nexen,,41.83
12711385,yokohama,,118.41
12711556,triangle,,45.05
12711601,triangle,,74.65
12711621,yokohama,,41.19
12711751,yokohama,,90.09
12711788,habilead,,61.78
12711986,triangle,,39.90
12712217,dunlop,,50.19
12712333,toyo,,90.09
12712514,,,35.96
12712611,,,29.09
12712619,triangle,,59.20
12712842,hankook,,68.73
12712914,hankook,,86.23
12713378,michelin,,386.11
12713435,tunga,,31.92
12713467,cordiant,,26.51
12714254,powertrac,,23.55
12714659,roadstone,,60.23
12714701,powertrac,,52.64
12714718,kormoran,,70.79
12715327,comforser,,23.17
12715385,comforser,,126.13
12716859,bfgoodrich,,348.14
12717010,tigar,,68.21
12717738,continental,,111.45
12718062,,,32.43
12718063,,,34.75
12718066,,,45.02
12718242,triangle,,56.89
12718447,,,50.45
12718469,roingto,,215.19
12718522,triangle,,65.64
12718832,,,28.44
12718894,continental,,89.58
12718921,nitto,,74.26
12718997,mazzini,,58.17
12719079,triangle,,54.06
12719154,yokohama,,88.81
12719236,michelin,,87.52
12719242,yokohama,,140.29
12719326,kapsen,,68.99
12719404,mirage,,41.96
12719416,roadcruza,,97.30
12719493,continental,,123.81
12719517,delmax,,69.08
12719892,nokian,,252.77
12719956,kapsen,,34.49
12720155,aoteli,,58.17
12720175,tunga,,26.26
12720187,roadx,,66.17
12720202,compasal,,30.12
12720378,roadx,,50.19
12720392,saferich,,74.65
12720512,goodride,,42.92
12720609,joyroad,,24.45
12720682,maxtrek,,76.96
12720782,yokohama,,153.16
13000049,x-game,,20.05
13100018,skad,,192.03
13100072,skad,,242.17
13100471,alcasta,,190.48
13100734,skad,,176.23
13100745,skad,,177.10
13100806,skad,,177.10
13100924,skad,,180.18
13101157,skad,,331.54
13101432,skad,,169.27
13101541,skad,,242.17
13101653,skad,,240.42
13101672,skad,,285.52
13102020,alutec,,579.56
13102283,arrivo,,91.12
13102388,kipardo,,381.99
13102925,,,529.23
13104602,kipardo,,409.28
13105144,skad,,180.18
13105146,skad,,192.03
13105269,,,366.55
13105362,skad,,190.48
13105408,skad,,360.37
13200011,sv,furniture.bedroom.bed,128.45
13200013,sv,furniture.bedroom.bed,141.32
13200019,sv,furniture.bedroom.bed,386.37
13200026,sv,furniture.bedroom.bed,100.36
13200042,,furniture.bedroom.bed,169.86
13200047,,furniture.bedroom.bed,231.64
13200070,,furniture.bedroom.bed,190.46
13200135,brw,furniture.bedroom.bed,145.69
13200275,brw,furniture.bedroom.bed,525.11
13200392,brw,furniture.bedroom.bed,525.11
13200405,brw,furniture.bedroom.bed,429.87
13200496,sv,furniture.bedroom.bed,257.15
13200534,,furniture.bedroom.bed,334.60
13200605,,furniture.bedroom.bed,566.30
13200667,bts,furniture.bedroom.bed,175.01
13200688,sv,furniture.bedroom.bed,214.68
13200702,bts,furniture.bedroom.bed,152.62
13200785,,furniture.bedroom.bed,640.17
13200811,,furniture.bedroom.bed,188.91
13200930,,furniture.bedroom.bed,316.10
13200941,sv,furniture.bedroom.bed,257.15
13200944,sv,furniture.bedroom.bed,282.89
13201002,stendmebel,furniture.bedroom.bed,176.04
13201018,,furniture.bedroom.bed,307.83
13201035,sv,furniture.bedroom.bed,687.02
13201085,,furniture.bedroom.bed,74.65
13201159,,furniture.bedroom.bed,193.78
13201262,,furniture.bedroom.bed,897.84
13201263,,furniture.bedroom.bed,753.69
13201267,,furniture.bedroom.bed,792.56
13201289,,furniture.bedroom.bed,261.01
13201327,kmk,furniture.bedroom.bed,216.20
13300001,vegas,,107.65
13300034,,,175.55
13300038,,,308.89
13300043,,,294.47
13300090,vegas,,214.16
13300159,swisshome,,100.39
13300219,,,84.40
13300221,,,147.21
13300554,sonel,,140.54
13300730,askona,,337.44
13300827,casper,,115.06
13300830,casper,,166.03
13400031,,,161.14
13400422,,,99.87
13400614,,,131.53
13400917,,,52.23
13500066,,furniture.bedroom.bed,66.90
13500073,,furniture.bedroom.bed,46.59
13500187,,furniture.bedroom.bed,33.46
13500300,,furniture.bedroom.bed,31.38
13500336,,furniture.bedroom.bed,102.94
13600068,cersanit,furniture.bathroom.bath,111.46
13600112,,furniture.bathroom.bath,133.17
13600340,,furniture.bathroom.bath,70.27
13700160,erlit,,201.02
13700161,erlit,,203.18
13700195,erlit,,301.50
13700230,erlit,,220.31
13700233,erlit,,174.44
13800437,colombo,furniture.bathroom.toilet,38.35
13900280,rossinka,construction.components.faucet,28.39
13901042,,construction.components.faucet,25.64
14000533,laufen,,1113.07
14100123,yamaha,electronics.audio.acoustic,116.86
14300017,cortland,electronics.audio.music_tools.piano,84.94
14300019,cortland,electronics.audio.music_tools.piano,132.10
14300068,yamaha,electronics.audio.music_tools.piano,236.27
14300088,yamaha,electronics.audio.music_tools.piano,159.82
14300262,alesis,,317.13
14300304,kawai,,923.42
14400001,samsung,,41.16
14400016,hoco,,15.42
14400024,xiaomi,,21.85
14400029,rapid,,15.42
14400051,axper,,38.33
14700024,brw,furniture.living_room.cabinet,316.10
14700086,,furniture.living_room.cabinet,84.92
14700087,sv,furniture.living_room.cabinet,334.60
14700100,sv,furniture.living_room.cabinet,411.59
14700105,,furniture.living_room.cabinet,385.85
14700126,sv,furniture.living_room.cabinet,287.01
14700133,brw,furniture.living_room.cabinet,487.79
14700136,brw,furniture.living_room.cabinet,428.58
14700139,,furniture.living_room.cabinet,244.02
14700159,brw,furniture.living_room.cabinet,227.03
14700167,brw,furniture.living_room.cabinet,348.01
14700205,sv,furniture.living_room.cabinet,385.85
14700232,,furniture.living_room.cabinet,406.68
14700372,,furniture.living_room.cabinet,658.94
14700376,permanence,furniture.living_room.cabinet,988.42
14700405,,furniture.living_room.cabinet,189.17
14700531,,furniture.living_room.cabinet,236.53
14700575,,furniture.living_room.cabinet,385.85
14700583,,furniture.living_room.cabinet,236.53
14700602,sv,furniture.living_room.cabinet,165.00
14700676,,furniture.living_room.cabinet,344.15
14700696,,furniture.living_room.cabinet,360.11
14700716,,furniture.living_room.cabinet,159.05
14700775,,furniture.living_room.cabinet,189.17
14701030,,furniture.living_room.cabinet,147.49
14701074,,furniture.living_room.cabinet,385.85
14701097,,furniture.living_room.cabinet,160.85
14701162,,furniture.living_room.cabinet,411.85
14701163,,furniture.living_room.cabinet,427.30
14701180,,furniture.living_room.cabinet,1158.33
14701243,sv,furniture.living_room.cabinet,164.23
14701260,,furniture.living_room.cabinet,174.78
14701262,,furniture.living_room.cabinet,373.24
14701435,,furniture.living_room.cabinet,205.90
14701532,,furniture.living_room.cabinet,154.42
14701533,,furniture.living_room.cabinet,154.42
14701578,,furniture.living_room.cabinet,1119.69
14701857,,furniture.living_room.cabinet,100.62
14701895,,furniture.living_room.cabinet,37.81
14701915,pinskdrev,furniture.living_room.cabinet,383.51
15100002,sv,,874.93
15100003,sv,,874.93
15100008,bts,,488.79
15100009,,,321.73
15100020,,,1656.41
15100026,,,898.32
15100034,,,282.89
15100039,ostamebel,,746.48
15100043,,,723.21
15100046,,,1433.40
15100047,,,1291.85
15100048,,,1577.75
15100053,,,1541.35
15100072,imperial,,669.23
15100088,,,1016.76
15100094,,,1374.42
15100095,sv,,1029.37
15100106,imperial,,669.23
15100110,,,849.19
15100122,,,1747.77
15100132,,,312.98
15100143,,,2046.38
15100145,lider,,345.93
15100148,lider,,378.36
15100163,imperial,,669.23
15100189,,,1439.16
15100202,,,215.42
15100212,,,1541.35
15100223,,,729.49
15100224,,,750.34
15100226,,,736.96
15100227,,,724.09
15100228,,,582.25
15100230,,,835.29
15100231,,,1398.75
15100252,,,1335.43
15100265,,,1029.63
15100288,,,656.39
15100297,,,275.17
15100310,,,411.59
15100335,,,1508.28
15100337,,,257.15
15100350,,,321.73
15100362,,,302.20
15100367,,,499.11
15100371,sv,,308.63
15100376,bts,,591.75
15100377,,,314.27
15100378,lider,,445.03
15100382,helvetia,,1188.68
15100383,,,370.13
15100388,imperial,,936.96
15100403,lider,,461.76
15100404,brw,,1165.28
15100418,imperial,,625.50
15100430,stendmebel,,431.13
15200009,varta,,123.40
15200111,westa,,82.22
15200141,bars,,98.67
15200192,gigawatt,,84.43
15200413,varta,,87.18
15200482,deta,,103.61
15200530,westa,,61.78
15200565,hyper,,54.06
15200566,w-star,,51.48
15200567,t-rex,,46.16
15200783,genesis,,51.48
15200802,varta,,86.93
15200817,varta,,134.70
15200917,sheyk,,73.19
15201051,voltman,,70.79
15400069,intex,,74.65
15400100,bestway,,49.86
15400217,bestway,,39.10
15400263,intex,,23.17
15600022,,,424.70
15600023,,,353.93
15600036,,,326.13
15700000,bts,,388.14
15700008,,,126.10
15700011,sv,,231.41
15700013,,,405.13
15700018,,,92.64
15700019,,,334.37
15700031,,,198.18
15700033,,,197.95
15700041,,,252.00
15700045,brw,,252.52
15700074,,,220.06
15700075,,,211.85
15700104,,,211.85
15700137,,,257.15
15700146,,,83.37
15700165,imperial,,312.21
15700176,bts,,231.64
15700187,,,77.97
15700204,sv,,257.15
15700206,bts,,105.77
15800006,karcher,,120.83
15800070,huter,,67.22
15800105,huter,,67.16
15800155,denzel,,76.45
15800179,magnetta,,59.80
15900058,tefal,,20.57
15900065,rondell,,30.86
15900117,tefal,,38.59
15900118,tefal,,19.28
15900191,tefal,,39.87
15900952,inhouse,,25.71
15901671,,,20.59
15901906,dauscher,,12.05
16000001,rondell,,54.03
16000004,rondell,,43.73
16000008,rondell,,28.29
16000011,rondell,,54.03
16000023,rondell,,41.16
16000087,maestro,,41.16
16000259,berghoff,,71.87
16000305,rondell,,77.19
16000546,gipfel,,27.46
16000850,agness,,18.02
16001168,rondell,,51.46
16100029,rondell,,76.96
16100032,rondell,,77.20
16100492,gipfel,,49.58
16100699,rondell,,41.11
16100765,,,25.74
16100790,vinzer,,92.36
16100825,,,10.18
16100859,gipfel,,58.34
16100863,gipfel,,9.44
16100876,,,18.53
16400020,tefal,,92.64
16500000,omron,,91.35
16500007,omron,,62.52
16600089,rivertoys,,123.56
16600172,,,223.94
16600209,adil,,114.55
16700016,,furniture.kitchen.chair,51.46
16700024,,furniture.kitchen.chair,12.84
16700057,domini,furniture.kitchen.chair,97.81
16700076,domini,furniture.kitchen.chair,77.22
16700154,,furniture.kitchen.chair,535.38
16700206,,furniture.kitchen.chair,108.09
16700235,,furniture.kitchen.chair,41.16
16700255,,furniture.kitchen.chair,13.10
16700260,,furniture.kitchen.chair,31.64
16700262,,furniture.kitchen.chair,14.90
16700301,,furniture.kitchen.chair,82.34
16700384,,furniture.kitchen.chair,36.78
16700584,barneo,furniture.kitchen.chair,33.21
16700656,domini,furniture.kitchen.chair,30.89
16700690,mamadoma,furniture.kitchen.chair,34.75
16700794,fly,furniture.kitchen.chair,17.25
16700826,nika,furniture.kitchen.chair,47.77
16700845,zeta,furniture.kitchen.chair,16.96
16700960,zeta,furniture.kitchen.chair,6.41
16800026,bts,furniture.kitchen.table,45.02
16800027,bts,furniture.kitchen.table,51.22
16800032,bts,furniture.kitchen.table,45.02
16800036,bts,furniture.kitchen.table,77.74
16800038,bts,furniture.kitchen.table,105.54
16800179,,furniture.kitchen.table,153.16
16800186,,furniture.kitchen.table,347.50
16800228,,furniture.kitchen.table,48.65
16800229,,furniture.kitchen.table,51.22
16800233,,furniture.kitchen.table,48.65
16800237,domini,furniture.kitchen.table,283.15
16800246,domini,furniture.kitchen.table,283.15
16800286,domini,furniture.kitchen.table,283.15
