item_id,source_platform,source_product_id,source_url,public_title,public_brand,public_category,public_price,search_keyword,rank,candidate_source
2601425,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,flama,1,jd_search
2601425,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,flama,2,jd_search
2601434,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel,1,jd_search
2601434,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel,2,jd_search
2601436,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel,1,jd_search
2601436,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel,2,jd_search
2601670,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,dauscher,1,jd_search
2601670,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,dauscher,2,jd_search
2601779,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel,1,jd_search
2601779,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel,2,jd_search
2601802,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,hansa,1,jd_search
2601802,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,hansa,2,jd_search
2601810,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel,1,jd_search
2601810,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel,2,jd_search
2601816,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,gorenje,1,jd_search
2601816,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,gorenje,2,jd_search
2601855,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,gefest,1,jd_search
2601855,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,gefest,2,jd_search
2601861,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel,1,jd_search
2601861,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel,2,jd_search
2601980,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,,1,jd_search
2601980,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,,2,jd_search
2602014,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch,1,jd_search
2602014,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch,2,jd_search
2602038,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch,1,jd_search
2602038,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch,2,jd_search
2602262,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,arg,1,jd_search
2602262,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,arg,2,jd_search
2700199,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2700199,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2700239,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,atlant appliances.kitchen.refrigerators,1,jd_search
2700239,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,atlant appliances.kitchen.refrigerators,2,jd_search
2700283,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,pozis appliances.kitchen.refrigerators,1,jd_search
2700283,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,pozis appliances.kitchen.refrigerators,2,jd_search
2700323,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,atlant appliances.kitchen.refrigerators,1,jd_search
2700323,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,atlant appliances.kitchen.refrigerators,2,jd_search
2700438,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700438,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700588,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700588,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700598,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700598,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700611,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700611,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700616,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700616,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700618,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2700618,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2700984,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2700984,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701116,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701116,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701286,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701286,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701305,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701305,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701306,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701306,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701391,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2701391,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2701419,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2701419,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2701422,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,haier appliances.kitchen.refrigerators,1,jd_search
2701422,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,haier appliances.kitchen.refrigerators,2,jd_search
2701517,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2701517,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2701587,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,haier appliances.kitchen.refrigerators,1,jd_search
2701587,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,haier appliances.kitchen.refrigerators,2,jd_search
2701646,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2701646,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2701657,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,beko appliances.kitchen.refrigerators,1,jd_search
2701657,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,beko appliances.kitchen.refrigerators,2,jd_search
2701658,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2701658,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2701659,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch appliances.kitchen.refrigerators,1,jd_search
2701659,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch appliances.kitchen.refrigerators,2,jd_search
2701703,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch appliances.kitchen.refrigerators,1,jd_search
2701703,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch appliances.kitchen.refrigerators,2,jd_search
2701704,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch appliances.kitchen.refrigerators,1,jd_search
2701704,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch appliances.kitchen.refrigerators,2,jd_search
2701706,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701706,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701727,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,beko appliances.kitchen.refrigerators,1,jd_search
2701727,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,beko appliances.kitchen.refrigerators,2,jd_search
2701737,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2701737,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2701779,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2701779,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2701809,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch appliances.kitchen.refrigerators,1,jd_search
2701809,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch appliances.kitchen.refrigerators,2,jd_search
2701968,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2701968,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2702023,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,whirlpool appliances.kitchen.refrigerators,1,jd_search
2702023,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,whirlpool appliances.kitchen.refrigerators,2,jd_search
2702050,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2702050,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2702095,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2702095,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2702163,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,hotpoint-ariston appliances.kitchen.refrigerators,1,jd_search
2702163,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,hotpoint-ariston appliances.kitchen.refrigerators,2,jd_search
2702277,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2702277,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2702279,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2702279,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2702331,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2702331,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2702332,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.refrigerators,1,jd_search
2702332,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.refrigerators,2,jd_search
2702406,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2702406,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2702469,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2702469,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2702470,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.refrigerators,1,jd_search
2702470,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.refrigerators,2,jd_search
2702522,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,dauscher appliances.kitchen.refrigerators,1,jd_search
2702522,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,dauscher appliances.kitchen.refrigerators,2,jd_search
2702526,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,dauscher appliances.kitchen.refrigerators,1,jd_search
2702526,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,dauscher appliances.kitchen.refrigerators,2,jd_search
2702590,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,dauscher appliances.kitchen.refrigerators,1,jd_search
2702590,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,dauscher appliances.kitchen.refrigerators,2,jd_search
2702608,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,haier appliances.kitchen.refrigerators,1,jd_search
2702608,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,haier appliances.kitchen.refrigerators,2,jd_search
2702611,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,arg appliances.kitchen.refrigerators,1,jd_search
2702611,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,arg appliances.kitchen.refrigerators,2,jd_search
2702616,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,haier appliances.kitchen.refrigerators,1,jd_search
2702616,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,haier appliances.kitchen.refrigerators,2,jd_search
2800395,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,atlant appliances.kitchen.refrigerators,1,jd_search
2800395,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,atlant appliances.kitchen.refrigerators,2,jd_search
2800505,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,appliances.kitchen.refrigerators,1,jd_search
2800505,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,appliances.kitchen.refrigerators,2,jd_search
2800594,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.refrigerators,1,jd_search
2800594,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.refrigerators,2,jd_search
2900569,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.microwave,1,jd_search
2900569,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.microwave,2,jd_search
2900816,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,midea appliances.kitchen.microwave,1,jd_search
2900816,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,midea appliances.kitchen.microwave,2,jd_search
2900954,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,arg appliances.kitchen.microwave,1,jd_search
2900954,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,arg appliances.kitchen.microwave,2,jd_search
2900958,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,arg appliances.kitchen.microwave,1,jd_search
2900958,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,arg appliances.kitchen.microwave,2,jd_search
3100267,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,vitek appliances.kitchen.blender,1,jd_search
3100267,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,vitek appliances.kitchen.blender,2,jd_search
3100640,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond appliances.kitchen.blender,1,jd_search
3100640,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond appliances.kitchen.blender,2,jd_search
3100662,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond appliances.kitchen.blender,1,jd_search
3100662,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond appliances.kitchen.blender,2,jd_search
3200378,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,elenberg appliances.kitchen.meat_grinder,1,jd_search
3200378,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,elenberg appliances.kitchen.meat_grinder,2,jd_search
3200388,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,moulinex appliances.kitchen.meat_grinder,1,jd_search
3200388,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,moulinex appliances.kitchen.meat_grinder,2,jd_search
3200549,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,dauscher appliances.kitchen.meat_grinder,1,jd_search
3200549,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,dauscher appliances.kitchen.meat_grinder,2,jd_search
3300010,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond,1,jd_search
3300010,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond,2,jd_search
3300115,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,tefal,1,jd_search
3300115,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,tefal,2,jd_search
3300197,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,polaris,1,jd_search
3300197,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,polaris,2,jd_search
3300274,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond,1,jd_search
3300274,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond,2,jd_search
3300315,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond,1,jd_search
3300315,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond,2,jd_search
3300319,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,redmond,1,jd_search
3300319,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,redmond,2,jd_search
3500009,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,bosch,1,jd_search
3500009,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,bosch,2,jd_search
3600163,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.washer,1,jd_search
3600163,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.washer,2,jd_search
3600182,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,midea appliances.kitchen.washer,1,jd_search
3600182,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,midea appliances.kitchen.washer,2,jd_search
3600231,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,midea appliances.kitchen.washer,1,jd_search
3600231,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,midea appliances.kitchen.washer,2,jd_search
3600253,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,midea appliances.kitchen.washer,1,jd_search
3600253,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,midea appliances.kitchen.washer,2,jd_search
3600263,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,midea appliances.kitchen.washer,1,jd_search
3600263,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,midea appliances.kitchen.washer,2,jd_search
3600452,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.washer,1,jd_search
3600452,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.washer,2,jd_search
3600591,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,artel appliances.kitchen.washer,1,jd_search
3600591,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,artel appliances.kitchen.washer,2,jd_search
3600661,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.washer,1,jd_search
3600661,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.washer,2,jd_search
3600666,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,samsung appliances.kitchen.washer,1,jd_search
3600666,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,samsung appliances.kitchen.washer,2,jd_search
3600700,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,hotpoint-ariston appliances.kitchen.washer,1,jd_search
3600700,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,hotpoint-ariston appliances.kitchen.washer,2,jd_search
3600895,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,indesit appliances.kitchen.washer,1,jd_search
3600895,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,indesit appliances.kitchen.washer,2,jd_search
3601124,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,haier appliances.kitchen.washer,1,jd_search
3601124,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,haier appliances.kitchen.washer,2,jd_search
3601195,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,beko appliances.kitchen.washer,1,jd_search
3601195,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,beko appliances.kitchen.washer,2,jd_search
3601212,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.washer,1,jd_search
3601212,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.washer,2,jd_search
3601244,jd,100012043978,https://item.jd.com/100012043978.html,Shiseido skincare essence,Shiseido Official,,36.50,lg appliances.kitchen.washer,1,jd_search
3601244,jd,200099998888,https://item.jd.com/200099998888.html,Beauty care lotion,Other Shop,,68.00,lg appliances.kitchen.washer,2,jd_search
